=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.03.19 15:57:35 =~=~=~=~=~=~=~=~=~=~=~=
24154,936
915
95977,914
96028,915
3
95522,1023
95572,1023
95624,1023
95674,1016
95725,991
95775,960
95825,926
95877,920
95927,915
95977,914
96028,915
3
95522,1023
95572,1023
95624,1023
95674,1016
95725,991
95775,960
95825,926
95877,920
95927,915
95977,914
96028,915
timestamp,emg
0,941
50,938
100,938
150,938
201,938
251,940
302,941
352,944
403,944
453,945
503,947
553,949
605,952
655,952
705,955
755,966
806,987
857,1009
907,1023
958,1023
1008,1023
1058,1023
1110,1023
1160,1023
1210,1023
1261,1023
1311,1023
1361,1023
1413,1023
1463,1023
1513,1023
1564,1023
1614,1003
1665,975
1716,949
1766,942
1816,941
1867,942
1917,940
1968,942
2019,944
2069,945
2119,946
2170,947
2221,949
2271,951
2321,954
2372,958
2422,980
2472,1005
2524,1023
2574,1023
2625,1023
2675,1023
2725,1023
2777,1023
2827,1023
2877,1023
2928,1023
2978,1023
3028,1023
3080,1023
3130,1023
3180,1023
3231,998
3281,974
3332,947
3383,943
3433,941
3483,942
3534,940
3585,943
3635,943
3686,945
3736,946
3786,947
3837,949
3888,951
3938,953
3988,960
4039,982
4089,1005
4140,1023
4191,1023
4241,1023
4292,1023
4342,1023
4392,1023
4444,1023
4494,1023
4544,1023
4595,1023
4645,1023
4696,1023
4747,1023
4797,1022
4847,996
4898,972
4948,947
4999,942
5050,940
5100,943
5150,941
5201,943
5252,945
5302,945
5353,946
5403,948
5453,949
5504,951
5555,954
5605,961
5655,983
5706,1009
5756,1023
5807,1023
5858,1023
5908,1023
5959,1023
6009,1023
6060,1023
6111,1023
6161,1023
6211,1023
6262,1023
6312,1023
6363,1023
6414,1021
6464,995
6514,969
6565,946
6616,941
6666,942
6717,941
6767,941
6817,943
6868,945
6919,944
6969,947
7020,947
7070,950
7120,951
7171,955
7222,962
7272,984
7322,1009
7373,1023
7424,1023
7474,1023
7525,1023
7575,1023
7626,1023
7676,1023
7727,1023
7778,1023
7828,1023
7878,1023
7929,1023
7980,1023
8030,1021
8081,993
8131,967
8181,945
8232,941
8283,937
8333,942
8384,941
8434,943
8484,945
8536,944
8586,946
8636,947
8686,951
8737,951
8787,954
8838,963
8889,987
8939,1011
8989,1023
9040,1023
9091,1023
9141,1023
9192,1023
9242,1023
9293,1023
9344,1023
9394,1023
9445,1023
9495,1023
9545,1023
9596,1023
9647,1020
9697,994
9748,967
9798,946
9848,942
9900,939
9950,942
10000,940
10051,943
10101,946
10151,945
10203,947
10253,949
10303,951
10354,953
10404,960
10455,984
10506,1011
10556,1023
10607,1023
10657,1023
10707,1023
10759,1023
10809,1023
10860,1023
10910,1023
10960,1023
11012,1023
11062,1023
11113,1023
11163,1022
11213,992
11265,962
11315,945
11365,942
11416,942
11466,939
11517,942
11568,943
11618,945
11669,945
11719,948
11769,952
11821,952
11871,956
11921,971
11972,997
12022,1022
12072,1023
12124,1023
12174,1023
12225,1023
12275,1023
12325,1023
12377,1023
12427,1023
12478,1023
12528,1023
12578,1023
12630,1023
12680,1007
12731,978
12781,948
12831,942
12882,941
12933,941
12983,941
13034,943
13084,946
13135,945
13186,946
13236,949
13287,950
13337,953
13387,959
13438,985
13489,1010
13539,1023
13590,1023
13640,1023
13691,1023
13742,1023
13792,1023
13843,1023
13893,1023
13944,1023
13995,1023
14045,1023
14096,1023
14146,1022
14197,992
14247,964
14298,944
14349,942
14399,942
14449,942
14500,939
14551,944
14601,945
14652,945
14702,947
14752,948
14803,952
14854,952
14905,970
14955,994
15005,1022
15056,1023
15107,1023
15157,1023
15208,1023
15258,1023
15309,1023
15360,1023
15410,1023
15461,1023
15511,1023
15562,1023
15612,1023
15663,1009
15714,979
15764,949
15815,942
15865,942
15916,941
15967,943
16017,942
16067,944
16118,944
16168,946
16219,948
16270,950
16320,953
16370,958
16421,979
16472,1007
16523,1023
16573,1023
16623,1023
16674,1023
16724,1023
16776,1023
16826,1023
16876,1023
16927,1023
16977,1023
17029,1023
17079,1023
17129,1023
17180,995
17230,967
17281,944
17332,941
17382,941
17433,942
17483,943
17533,942
17585,946
17635,945
17685,945
17736,949
17786,951
17837,955
17888,967
17938,993
17988,1019
18039,1023
18089,1023
18141,1023
18191,1023
18241,1023
18292,1023
18342,1023
18394,1023
18444,1023
18494,1023
18545,1023
18595,1023
18647,1012
18697,983
18747,953
18798,943
18848,941
18898,941
18950,941
19000,942
19050,944
19101,945
19151,946
19203,949
19253,950
19303,953
19354,956
19404,976
19454,1004
19506,1023
19556,1023
19606,1023
19657,1023
19707,1023
19759,1023
19809,1023
19859,1023
19910,1023
19960,1023
20012,1023
20062,1023
20112,1023
20163,997
20213,969
20264,945
20315,940
20365,942
20416,941
20466,943
20516,942
20568,945
20618,945
20668,946
20719,949
20769,952
20819,954
20871,963
20921,988
20972,1011
21022,1023
21072,1023
21124,1023
21174,1023
21225,1023
21275,1023
21325,1023
21377,1023
21427,1023
21478,1023
21528,1023
21578,1023
21629,1020
21680,990
21730,961
21781,942
21831,941
21882,940
21933,942
21983,941
22034,944
22084,944
22134,945
22185,948
22236,950
22286,950
22337,955
22387,971
22437,995
22489,1023
22539,1023
22590,1023
22640,1023
22690,1023
22742,1023
22792,1023
22843,1023
22893,1023
22943,1023
22994,1023
23045,1023
23096,1023
23146,1010
23196,982
23247,950
23298,942
23348,940
23399,942
23449,943
23500,942
23550,945
23601,944
23652,949
23702,947
23752,950
23803,952
23854,957
23904,978
23955,1007
24005,1023
24055,1023
24107,1023
24157,1023
24208,1023
24258,1023
24308,1023
24359,1023
24410,1023
24461,1023
24511,1023
24561,1023
24612,1023
24663,999
24714,971
24764,946
24814,941
24865,942
24915,941
24966,942
25017,944
25067,944
25117,945
25168,948
25219,949
25270,949
25320,954
25370,962
25421,989
25472,1011
25522,1023
25573,1023
25623,1023
25674,1023
25724,1023
25775,1023
25826,1023
25876,1023
25927,1023
25977,1023
26028,1023
26079,1023
26129,1021
26180,991
26230,961
26280,944
26332,941
26382,942
26432,942
26483,942
26533,945
26584,943
26635,943
26685,948
26735,949
26786,952
26836,954
26888,971
26938,994
26988,1021
27039,1023
27089,1023
27140,1023
27191,1023
27241,1023
27292,1023
27342,1023
27393,1023
27444,1023
27494,1023
27545,1023
27595,1023
27645,1011
27697,982
27747,951
27798,943
27848,940
27898,942
27950,941
28000,941
28050,944
28101,946
28151,946
28201,948
28253,951
28303,952
28353,958
28404,978
28454,1004
28505,1023
28556,1023
28606,1023
28657,1023
28707,1023
28759,1023
28809,1023
28859,1023
28910,1023
28960,1023
29011,1023
29062,1023
29112,1023
29163,999
29213,972
29263,946
29315,941
29365,943
29415,942
29466,941
29516,943
29568,944
29618,944
29668,947
29719,950
29769,950
29819,955
29871,963
29921,990
29971,1015
30022,1023
30072,1023
30124,1023
30174,1023
30224,1023
30275,1023
30325,1023
30376,1023
30427,1023
30477,1023
30528,1023
30578,1023
30629,1018
30680,986
30730,956
30781,942
30831,940
30881,940
30932,941
30983,944
31033,943
31084,946
31134,945
31185,950
31236,949
31286,953
31337,956
31387,975
31437,1002
31489,1023
31539,1023
31589,1023
31640,1023
31690,1023
31741,1023
31792,1023
31842,1023
31893,1023
31943,1023
31994,1023
32045,1023
32095,1023
32146,1001
32196,970
32247,944
32297,942
32348,940
32399,939
32449,941
32499,943
32550,945
32601,944
32651,948
32702,949
32752,952
32803,953
32854,963
32904,990
32955,1016
33005,1023
33055,1023
33106,1023
33157,1023
33208,1023
33258,1023
33308,1023
33359,1023
33410,1023
33461,1023
33511,1023
33561,1023
33612,1012
33662,984
33714,953
33764,942
33814,939
33865,942
33915,941
33966,942
34017,944
34067,944
34117,946
34168,948
34219,951
34269,949
34320,958
34370,978
34420,1006
34471,1023
34522,1023
34573,1023
34623,1023
34673,1023
34724,1023
34775,1023
34826,1023
34876,1023
34926,1023
34977,1023
35027,1023
35079,1023
35129,995
35179,967
35230,945
35280,941
35332,941
35382,942
35432,940
35483,943
35533,946
35584,946
35635,948
35685,949
35735,950
35786,954
35836,969
35887,994
35938,1022
35988,1023
36039,1023
36089,1023
36140,1023
36191,1023
36241,1023
36292,1023
36342,1023
36392,1023
36444,1023
36494,1023
36545,1023
36595,1008
36645,978
36697,949
36747,938
36797,942
36848,940
36898,941
36948,942
37000,945
37050,946
37101,946
37151,949
37201,950
37253,954
37303,959
37353,982
37404,1011
37454,1023
37505,1023
37556,1023
37606,1023
37657,1023
37707,1023
37757,1023
37809,1023
37859,1023
37910,1023
37960,1023
38010,1023
38062,1022
38112,991
38163,961
38213,943
38263,940
38315,940
38365,944
38415,939
38466,944
38516,945
38566,946
38618,948
38668,949
38718,952
38769,955
38819,975
38871,998
38921,1023
38971,1023
39022,1023
39072,1023
39123,1023
39174,1023
39224,1023
39275,1023
39325,1023
39376,1023
39427,1023
39477,1023
39528,1023
39578,1003
39629,971
39680,946
39730,941
39781,940
39831,940
39881,942
39932,943
39983,945
40033,944
40084,949
40134,948
40184,950
40236,954
40286,963
40336,990
40387,1017
40437,1023
40488,1023
40539,1023
40589,1023
40640,1023
40690,1023
40741,1023
40792,1023
40842,1023
40893,1023
40943,1023
40994,1023
41044,1015
41095,984
41146,955
41196,942
41246,940
41297,940
41348,941
41399,941
41449,946
41499,945
41550,946
41601,948
41651,949
41702,952
41752,956
41802,977
41853,1003
41904,1023
41955,1023
42005,1023
42055,1023
42106,1023
42157,1023
42208,1023
42258,1023
42308,1023
42359,1023
42409,1023
42461,1023
42511,1023
42561,999
42612,970
42662,945
42713,934
42764,935
42814,937
42864,939
42915,942
42966,943
43017,945
43067,946
43117,948
43168,950
43218,952
43269,964
43320,990
43370,1015
43420,1023
43471,1023
43522,1023
43573,1023
43623,1023
43673,1023
43724,1023
43774,1023
43826,1023
43876,1023
43926,1023
43977,1023
44027,1015
44079,988
44129,954
44179,942
44230,941
44280,940
44331,940
44382,942
44432,944
44482,945
44533,945
44583,947
44634,949
44685,954
44735,956
44786,976
44836,1003
44887,1023
44938,1023
44988,1023
45038,1023
45089,1023
45139,1023
45191,1023
45241,1023
45291,1023
45342,1023
45392,1023
45444,1023
45494,1023
45545,999
45595,971
45645,946
45697,941
45747,942
45797,940
45848,940
45898,944
45948,946
46000,945
46050,947
46100,947
46151,951
46201,953
46252,963
46303,991
46353,1018
46404,1023
46454,1023
46504,1023
46556,1023
46606,1023
46657,1023
46707,1023
46757,1023
46809,1023
46859,1023
46910,1023
46960,1023
47010,1014
47062,985
47112,955
47162,941
47213,942
47263,941
47314,942
47365,1023
47415,1023
47466,1023
47516,1023
47566,1023
47618,1023
47668,1023
47719,1023
47769,989
47819,958
47870,941
47921,938
47972,938
48022,937
48072,935
48123,937
48174,938
48224,938
48275,942
48325,944
48375,945
48427,948
48477,959
48527,993
48578,1023
48628,1023
48679,1023
48730,1023
48780,1023
48831,1023
48881,1023
48932,1023
48983,1023
49033,1023
49084,1023
49134,1023
49185,1023
49235,1013
49286,974
49337,943
49387,938
49437,937
49488,938
49539,938
49589,937
49640,937
49690,939
49741,940
49792,945
49842,946
49893,947
49943,951
49993,976
50044,1011
50095,1023
50145,1023
50196,1023
50246,1023
50297,1023
50348,1023
50398,1023
50449,1023
50499,1023
50550,1023
50600,1023
50651,1023
50702,1023
50752,989
50803,956
50853,939
50904,938
50955,938
51005,939
51055,937
51106,938
51156,940
51207,938
51258,942
51308,945
51358,946
51409,950
51460,959
51511,992
51561,1023
51611,1023
51662,1023
51713,1023
51764,1023
51814,1023
51864,1023
51915,1023
51965,1023
52017,1023
52067,1023
52117,1023
52168,1023
52218,1010
52270,973
52320,942
52370,939
52421,937
52471,939
52521,938
52573,939
52623,938
52673,939
52724,940
52774,943
52825,947
52876,949
52926,951
52976,978
53027,1011
53078,1023
53129,1023
53179,1023
53229,1023
53280,1023
53330,1023
53382,1023
53432,1023
53482,1023
53533,1023
53583,1023
53635,1023
53685,1023
53735,990
53786,956
53836,941
53886,936
53938,939
53988,938
54039,938
54089,939
54139,940
54191,939
54241,944
54291,944
54342,948
54392,950
54443,957
54494,995
54544,1023
54594,1023
54645,1023
54695,1023
54747,1023
54797,1023
54847,1023
54898,1023
54948,1023
55000,1023
55050,1023
55100,1023
55151,1023
55201,1014
55252,975
55303,946
55353,935
55404,939
55454,937
55504,938
55556,937
55606,940
55656,939
55707,941
55757,943
55809,947
55859,948
55909,951
55960,974
56010,1007
56060,1023
56112,1023
56162,1023
56213,1023
56263,1023
56313,1023
56365,1023
56415,1023
56466,1023
56516,1023
56566,1023
56617,1023
56668,1023
56719,995
56769,961
56819,941
56870,939
56921,936
56971,938
57022,937
57072,940
57122,938
57174,941
57224,942
57274,943
57325,946
57375,948
57426,955
57477,988
57527,1023
57578,1023
57628,1023
57678,1023
57730,1023
57780,1023
57831,1023
57881,1023
57931,1023
57982,1023
58033,1023
58084,1023
58134,1023
58184,1021
58235,982
58286,949
58337,940
58387,935
58437,939
58488,938
58539,940
58589,939
58640,940
58690,940
58740,943
58791,946
58842,947
58892,950
58943,968
58993,1002
59043,1023
59095,1023
59145,1023
59196,1023
59246,1023
59297,1023
59347,1023
59398,1023
59449,1023
59499,1023
59550,1023
59600,1023
59651,1023
59702,1001
59752,967
59802,943
59853,936
59904,938
59955,937
60005,938
60055,938
60106,938
60156,939
60207,941
60258,944
60308,946
60358,950
60409,954
60460,984
60510,1018
60561,1023
60611,1023
60662,1023
60712,1023
60763,1023
60814,1023
60864,1023
60915,1023
60965,1023
61016,1023
61067,1023
61117,1023
61168,1023
61218,984
61268,951
